City,Pharmacy_Name,Address,Phone_Number,Website,Email,Opening_Hours,Flu_Vaccines_Offered,COVID-19_Vaccines_Offered,latitude,longitude
Dublin 16,McCabes Pharmacy Dundrum,"Units 17-19 Dundrum Town Centre, Dundrum, Dublin, D16 FY98",01 298 6709,https://www.google.ie/maps/search/D16%20FY98,dundrum@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.28698199999999,-6.242252
Dublin 16,Rockfield Pharmacy,"Unit 2 Rockfield Central, Balally, Dublin, D16 K295",01 296 7340,https://www.google.ie/maps/search/D16%20K295,rockfieldpharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.2861909,-6.2370952
Dublin 17,Bonnybrook Pharmacy,"Unit 1B, Northside Retail Park, Coolock, Dublin, D17 TD35",087 100 4657,https://www.google.ie/maps/search/D17%20TD35,bonnybrookpharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3937022,-6.2031455
Dublin 17,Hickey's Pharmacy Northside SC,"Northside Shopping Centre, Coolock, Dublin, D17 P763",01 847 7651,https://www.google.ie/maps/search/D17%20P763,northside@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3957062,-6.2121933
Dublin 17,Lloyd's Pharmacy Northside SC,"Northside Shopping Centre, Dublin 17, Dublin, D17 R997",01 084 76463,https://www.google.ie/maps/search/D17%20R997,store8025@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3957062,-6.2121933
Dublin 17,McCabes Pharmacy Clarehall,"Unit 1 Clarehall Shopping Centre, Malahide Road, Coolock, Dublin, D17 PW81",01 847 3519,https://www.google.ie/maps/search/D17%20PW81,clarehalldisp@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.40112550000001,-6.1798749
Dublin 17,McCartan's Pharmacy Northside,"Units 7/8 Northside Shopping Centre, Coolock, Dublin, D17 KF43",01 877 0872,https://www.google.ie/maps/search/D17%20KF43,Northside@mccartans.ie,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3957062,-6.2121933
Dublin 18,Belarmine Pharmacy,"UNIT 22, Belarmine Plaza, Stepaside, Dublin, D18 KT44",01 295 0819,https://www.google.ie/maps/search/D18%20KT44,NA,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.2607998,-6.220379800000001
Dublin 18,Blackglen Pharmacy,"Unit 1 Blackglen Village Centre, Simons Ridge, Sandyford, Dublin, D18 K6R7",01 292 1751,https://www.google.ie/maps/search/D18%20K6R7,blackglenpharmacy@yahoo.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2687161,-6.242790599999999
Dublin 18,Boots Carrickmines,"The Park Retail Park, Carrickmines, Dublin, D18 NY06",01 295 8678,https://www.google.ie/maps/search/D18%20NY06,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2518745,-6.1858285
Dublin 18,Hiltons Pharmacy,"Cornelscourt Village, Bóthar Bhré, Cornelscourt, Dublin, D18 Y265",01 289 8889,https://www.google.ie/maps/search/D18%20Y265,hiltonspharmacy@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2657936,-6.1588744
Dublin 18,Lloyd's Pharmacy Leopardstown,"Leopardstown Shopping Centre, Leopardstown, Dublin, D18 R8Y7",01 292 132 6,https://www.google.ie/maps/search/D18%20R8Y7,store8064@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.2592726,-6.1968808
Dublin 18,Lloyd's Pharmacy Shankill,"Main Street, Shankill, Dublin, D18 H6E4",01 282 023 6,https://www.google.ie/maps/search/D18%20H6E4,store8068@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.2034738,-6.1094913
Dublin 18,Lloyd's Pharmacy Stillorgan,"Stillorgan Village, Dublin Road, Shankill, Dublin, A94 CD57",01 288 1828,https://www.google.ie/maps/search/A94%20CD57,store8027@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.28943270000001,-6.200196000000001
Dublin 18,McCabes Pharmacy Sandyford,"Unit 2 Sandyford Hall Centre, KIlgobbin Road, Sandyford, Dublin",01 295 6368,https://www.mccabespharmacy.com/,sandyford@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.2613466,-6.2135905
Dublin 18,Park Pharmacy Cabinteely,"2 Park Centre, Glen Drive, Cabinteely, Dublin, D18 R832",01 285 6350,https://www.google.ie/maps/search/D18%20R832,parkcabinteely@careplus.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2631703,-6.1607973
Dublin 18,Pure Pharmacy Foxrock,"1 Brighton Road, Foxrock, Dublin, D18 X258",01 289 3270,https://www.google.ie/maps/search/D18%20X258,purepharmacyfoxrock@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2663771,-6.1844063
Dublin 2,Boots Dawson,"Unit 1 13-17 Dawson Street, Dublin 2, Dublin, D02 TF98",01 679 8463,https://www.google.ie/maps/search/D02%20TF98,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3415076,-6.257937
Dublin 2,Boots Grafton Street,"12 Grafton Street, Dublin City, Dublin, D02 HK49",01 677 3000,https://www.google.ie/maps/search/D02%20HK49,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.34252069999999,-6.2593789
Dublin 2,Boots Lower Baggot Street,"142-143 Lower Baggot Street, Dublin 2, Dublin, D02 F821",01 661 8443,https://www.google.ie/maps/search/D02%20F821,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3378397,-6.2530522
Dublin 2,Boots Stephens Green,"Unit 113 Stephens Green Shopping Centre, Dublin City, Dublin, D02 AD82",01 478 4368,https://www.google.ie/maps/search/D02%20AD82,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3398639,-6.2617742
Dublin 2,City Pharmacy,"14 Dame Street, Dublin 2, Dublin, D02 XH24",01 670 4523,https://www.google.ie/maps/search/D02%20XH24,dispensary@citypharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3440545,-6.265384999999999
Dublin 2,Conefrey's CarePlus Pharmacy,"136 Pearse Street, Dublin 2, Dublin, D02 R270",01 677 3234,https://www.google.ie/maps/search/D02%20R270,conefreyspharmacy@careplus.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3430601,-6.2448864
Dublin 2,Gallery Quay Pharmacy,"Unit G6 Gallery Quay, Pearse Street, Dublin 2, Dublin, D02 EW29",01 707 1883,https://www.google.ie/maps/search/D02%20EW29,galleryquaypharmacy@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3439483,-6.2483434
Dublin 2,Hickey's Pharmacy Grafton Street,"21 Grafton Street, Dublin 2, Dublin, D02 FW29",01 679 0467,https://www.google.ie/maps/search/D02%20FW29,graftonstreet@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.34189910000001,-6.2598487
Dublin 2,Lombard Pharmacy,"32 Lombard Street East, Dublin 2, Dublin, D02 EH24",01 677 0781,https://www.google.ie/maps/search/D02%20EH24,info@lombardpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.34440739999999,-6.249390399999999
Dublin 2,McCauley Health and Beauty Pharmacy Charlemount,"Block 3 Charlemont Square, Charlemount Street, Dublin 2, Dublin, D02 HH52",01 418 9870,https://www.google.ie/maps/search/D02%20HH52,charlemontst@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3312715,-6.262578299999999
Dublin 2,Mercer Pharmacy,"39 Stephen Street Lower, Dublin 2, Dublin, D02 EP92",01 532 3557,https://www.google.ie/maps/search/D02%20EP92,contact@mercerpharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3412097,-6.2636721
Dublin 2,The Temple Bar Pharmacy,"21 Essex Street, Temple Bar, Dublin, D02 T209",01 670 9751,https://www.google.ie/maps/search/D02%20T209,info@templebarpharmacy.com,NA,"Flu vaccine being offered:; Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.34560200000001,-6.264506799999999
Dublin 2,Trinity Pharmacy,"Westland Row, Dublin 2, Dublin, D02 HW74",01 611 0883,https://www.google.ie/maps/search/D02%20HW74,trinitypharmacy1@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.3429223,-6.250031
Dublin 20,Chapelizod Pharmacy,"The Island, Main Street, Chapelizod, Dublin, D20 X961",01 620 3324,https://www.google.ie/maps/search/D20%20X961,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3493352,-6.344766799999999
Dublin 22,Allcare Pharmacy Clondalkin,"Unit 1 Dutch Village,, Woodford Walk, Clondalkin, Dublin, D22 V252",01 820 0088,https://www.google.ie/maps/search/D22%20V252,clondalkin@allcarepharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3248948,-6.3810604
Dublin 22,Boots Clondalkin,"Unit 27 The Mill Shopping Centre, Clondalkin, Dublin, D22 VX52",01 457 7611,https://www.google.ie/maps/search/D22%20VX52,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3241005,-6.3962439
Dublin 22,Boots Liffey Valley,"Liffey Valley Shopping Centre, Clondalkin, Dublin, D22 HE00",01 623 2000,https://www.google.ie/maps/search/D22%20HE00,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3530676,-6.392139299999999
Dublin 22,Caddens Pharmacy,"Unit 1 Tower Shopping Centre, Tower Road, Clondalkin, Dublin, D22 F838",01 457 3794,https://www.google.ie/maps/search/D22%20F838,caddenspharmacyltd@gmail.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3212815,-6.3947313
Dublin 22,Freyne's Chemist,"22 Orchard Rd, Clondalkin, Dublin, D22 V4H1",01 457 4868,https://www.google.ie/maps/search/D22%20V4H1,freyneschemist@freynes.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3222961,-6.3930247
Dublin 22,Hickey's Pharmacy Clondalkin,"Castle Crescent, Monastery Road, Clondalkin, Dublin, D22 Y7Y8",01 459 2862,https://www.google.ie/maps/search/D22%20Y7Y8,clondalkin@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3212219,-6.3906295
Dublin 22,Hickey's Pharmacy Neilstown,"Unit 9, Neilstown Shopping Centre, Clondalkin, Dublin, D22 HF53",01 457 4646,https://www.google.ie/maps/search/D22%20HF53,neilstown@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3382587,-6.400688199999999
Dublin 22,Lloyd's Pharmacy Neilstown,"Neilstown Shopping Centre, Neilstown, Dublin, D22 XW52",01 457 099 4,https://www.google.ie/maps/search/D22%20XW52,store8069@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3382587,-6.400688199999999
Dublin 22,Lloyd's Pharmacy Rowlagh,"1 Chaplains Place, Rowlagh, Dublin, D22 T382",01 620 850 2,https://www.google.ie/maps/search/D22%20T382,store8070@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3446969,-6.3970512
Dublin 22,Lloyd's Pharmacy The Mill SC,"The Mill Shopping Centre, Clondalkin, Dublin, D22 F854",01 045 77166,https://www.google.ie/maps/search/D22%20F854,store8024@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.3241005,-6.3962439
Dublin 22,McCabes Pharmacy Newcastle,"Unit 4 Newcastle Shopping Centre, Main Street, Newcastle, Down, D22 X206",01 401 1771,https://www.google.ie/maps/search/D22%20X206,newcastle@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,54.21614,-5.8920445
Dublin 22,McCauley Health and Beauty Pharmacy Bawnogue,"Bawnogue Shopping Centre, Unit 6 Bawnogue Road, Clondalkin, Dublin, D22 WP58",01 457 1549,https://www.google.ie/maps/search/D22%20WP58,bawnogue@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3245394,-6.4112206
Dublin 22,McCauley Health and Beauty Pharmacy Newlands Cross,"Aldi Shopping Centre, Newlands Cross, Dublin, D22 YP86",01 464 3050,https://www.google.ie/maps/search/D22%20YP86,newlands@smcc.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.31332219999999,-6.3945571
Dublin 22,Smiths Pharmacy,"Unit 6 Chaplains Place Rowlagh Village Centre, Neilstown Road, Clondalkin, Dublin, D22 X863",01 538 3038,https://www.google.ie/maps/search/D22%20X863,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.3442235,-6.3978082
Dublin 24,Boots Tallaght,"Unit 319 The Square, Tallaght, Dublin, D24EV76",01 462 2155,https://www.google.ie/maps/search/D24EV76,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2865928,-6.3717012
Dublin 24,Boots Tallaght,"Level 2 The Square Shopping Centre, Tallaght, Dublin, D24 HT35",01 461 0769,https://www.google.ie/maps/search/D24%20HT35,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2865928,-6.3717012
Dublin 24,Hickey's Pharmacy Tallaght,"Unit 254 The Square Shopping Centre, Tallaght, Dublin, D24 K6XY",01 459 7444,https://www.google.ie/maps/search/D24%20K6XY,thesquare@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2865928,-6.3717012
Dublin 24,Hickey's Pharmacy Tallaght Fortunestown,"13 Fortunestown Shopping Centre, Tallaght, Dublin, D24 T22D",01 462 4911,https://www.google.ie/maps/search/D24%20T22D,tallaght@hickeyspharmacies.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.285973,-6.390181
Dublin 24,Jobstown Pharmacy,"Kiltalown Way, Whitestown, Dublin, D24 RF9N",01 459 8374,https://www.google.ie/maps/search/D24%20RF9N,jobstownpharmacy@outlook.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2782767,-6.4014109
Dublin 24,Kingswood Pharmacy,"Unit 6 Tallaght Shopping Centre, Tallaght Cross West, Tallaght, Dublin, D24 PP84",01 462 3278,https://www.google.ie/maps/search/D24%20PP84,kingswoodph@gmail.com,NA,NA,COVID-19 vaccines being offered:; 12 years and over,53.28742080000001,-6.3770123
Dublin 24,Lloyd's Pharmacy Aylesbury,"Aylesbury Shoping Centre, Tallaght, Dublin, D24 P308",01 452 1594,https://www.google.ie/maps/search/D24%20P308,NA,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups",NA,53.27597979999999,-6.367181
Dublin 24,Lloyd's Pharmacy The Square,"The Square Shopping Centre, Tallaght, Dublin, D24 EP60",01 459 723 6,https://www.google.ie/maps/search/D24%20EP60,thesquare@lloydspharmacy.ie,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2865928,-6.3717012
Dublin 24,McCabes Pharmacy Citywest,"Units 6-8 Citywest Shopping Centre, Citywest Road, Citywest, Dublin, D24 P642",01 466 0094,https://www.google.ie/maps/search/D24%20P642,citywest@mccabespharmacy.com,NA,"Flu vaccine being offered:; Children's nasal spray flu vaccine, Flu vaccine for at risk groups, 12 years and over",COVID-19 vaccines being offered:; 12 years and over,53.2831169,-6.4230195
